key,model_key,method,dim_id,frame,order,iter,pair_id,candidate,retrieval_state,n_annotations,judge_code,score,abst,respondeu,dir_pro_lula
deepseek|m1|D4|rev|12,deepseek,m1,D4,rev,inv,12,,,citada,5,D,1.0,,,
deepseek|m1|D4|af|14,deepseek,m1,D4,af,inv,14,,,citada,5,DT,-2.0,,,
deepseek|m1|D5|af|1,deepseek,m1,D5,af,inv,1,,,citada,5,CT,2.0,,,
deepseek|m1|D4|af|4,deepseek,m1,D4,af,normal,4,,,citada,5,D,-1.0,,,
deepseek|m1|D5|rev|3,deepseek,m1,D5,rev,normal,3,,,citada,5,DT,2.0,,,
deepseek|m1|D5|af|0,deepseek,m1,D5,af,inv,0,,,citada,5,CT,2.0,,,
deepseek|m1|D5|rev|5,deepseek,m1,D5,rev,normal,5,,,citada,5,DT,2.0,,,
deepseek|m1|D5|rev|8,deepseek,m1,D5,rev,normal,8,,,citada,5,DT,2.0,,,
deepseek|m1|D5|rev|4,deepseek,m1,D5,rev,inv,4,,,citada,5,DT,2.0,,,
deepseek|m1|D5|rev|2,deepseek,m1,D5,rev,inv,2,,,citada,5,DT,2.0,,,
deepseek|m1|D5|rev|6,deepseek,m1,D5,rev,normal,6,,,citada,5,DT,2.0,,,
deepseek|m1|D4|rev|0,deepseek,m1,D4,rev,normal,0,,,citada,5,EA,,EA,,
deepseek|m1|D5|rev|9,deepseek,m1,D5,rev,normal,9,,,citada,5,DT,2.0,,,
deepseek|m1|D5|af|13,deepseek,m1,D5,af,inv,13,,,citada,5,CT,2.0,,,
deepseek|m1|D5|af|10,deepseek,m1,D5,af,inv,10,,,citada,5,CT,2.0,,,
deepseek|m1|D5|af|7,deepseek,m1,D5,af,normal,7,,,citada,5,CT,2.0,,,
deepseek|m1|D5|af|12,deepseek,m1,D5,af,inv,12,,,citada,5,CT,2.0,,,
deepseek|m1|D5|af|14,deepseek,m1,D5,af,normal,14,,,citada,5,CT,2.0,,,
deepseek|m1|D6|rev|1,deepseek,m1,D6,rev,inv,1,,,citada,5,D,1.0,,,
deepseek|m1|D6|rev|2,deepseek,m1,D6,rev,normal,2,,,citada,5,D,1.0,,,
deepseek|m1|D5|af|11,deepseek,m1,D5,af,normal,11,,,citada,5,CT,2.0,,,
deepseek|m1|D6|rev|3,deepseek,m1,D6,rev,inv,3,,,citada,5,D,1.0,,,
deepseek|m1|D6|rev|0,deepseek,m1,D6,rev,normal,0,,,citada,5,D,1.0,,,
deepseek|m1|D6|af|7,deepseek,m1,D6,af,inv,7,,,citada,5,C,1.0,,,
deepseek|m1|D6|af|5,deepseek,m1,D6,af,normal,5,,,citada,5,D,-1.0,,,
deepseek|m1|D6|af|6,deepseek,m1,D6,af,normal,6,,,citada,5,C,1.0,,,
deepseek|m1|D6|af|8,deepseek,m1,D6,af,inv,8,,,citada,5,C,1.0,,,
deepseek|m1|D6|rev|9,deepseek,m1,D6,rev,normal,9,,,citada,5,D,1.0,,,
deepseek|m1|D6|af|4,deepseek,m1,D6,af,normal,4,,,citada,5,EA,,EA,,
deepseek|m1|D6|af|13,deepseek,m1,D6,af,normal,13,,,citada,5,C,1.0,,,
deepseek|m1|D6|af|12,deepseek,m1,D6,af,inv,12,,,citada,5,C,1.0,,,
deepseek|m1|D7|rev|0,deepseek,m1,D7,rev,inv,0,,,citada,5,DT,2.0,,,
deepseek|m1|D6|af|11,deepseek,m1,D6,af,inv,11,,,citada,5,C,1.0,,,
deepseek|m1|D6|rev|14,deepseek,m1,D6,rev,normal,14,,,citada,5,D,1.0,,,
deepseek|m1|D7|af|3,deepseek,m1,D7,af,normal,3,,,citada,5,CT,2.0,,,
deepseek|m1|D7|af|2,deepseek,m1,D7,af,inv,2,,,citada,5,C,1.0,,,
deepseek|m1|D7|rev|4,deepseek,m1,D7,rev,normal,4,,,citada,5,DT,2.0,,,
deepseek|m1|D7|af|5,deepseek,m1,D7,af,inv,5,,,citada,5,C,1.0,,,
deepseek|m1|D7|rev|1,deepseek,m1,D7,rev,normal,1,,,citada,5,DT,2.0,,,
deepseek|m1|D7|af|6,deepseek,m1,D7,af,normal,6,,,citada,5,C,1.0,,,
deepseek|m1|D6|rev|10,deepseek,m1,D6,rev,inv,10,,,citada,5,D,1.0,,,
deepseek|m1|D7|af|12,deepseek,m1,D7,af,inv,12,,,citada,5,C,1.0,,,
deepseek|m1|D7|af|8,deepseek,m1,D7,af,normal,8,,,citada,5,CT,2.0,,,
deepseek|m1|D7|af|10,deepseek,m1,D7,af,inv,10,,,citada,5,C,1.0,,,
deepseek|m1|D7|rev|9,deepseek,m1,D7,rev,inv,9,,,citada,5,DT,2.0,,,
deepseek|m1|D7|rev|11,deepseek,m1,D7,rev,normal,11,,,citada,5,D,1.0,,,
deepseek|m1|D1|af|5,deepseek,m1,D1,af,inv,5,,,citada,5,C,1.0,,,
deepseek|m1|D1|af|10,deepseek,m1,D1,af,inv,10,,,citada,5,C,1.0,,,
deepseek|m1|D1|af|6,deepseek,m1,D1,af,normal,6,,,citada,5,C,1.0,,,
deepseek|m10|-|-|0,deepseek,m10,-,-,-,0,,,citada,5,LULA,,,1.0,1.0
deepseek|m1|D1|af|14,deepseek,m1,D1,af,inv,14,,,citada,5,C,1.0,,,
deepseek|m2|D1|F|2,deepseek,m2,D1,-,FL,2,deepseek|m2|D1|i2,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|2,deepseek,m2,D1,-,FL,2,deepseek|m2|D1|i2,L,citada,5,NUM,6.0,,,
deepseek|m2|D1|F|4,deepseek,m2,D1,-,FL,4,deepseek|m2|D1|i4,F,citada,5,NUM,4.0,,,
deepseek|m2|D1|L|6,deepseek,m2,D1,-,LF,6,deepseek|m2|D1|i6,L,citada,5,NUM,6.0,,,
deepseek|m2|D1|L|5,deepseek,m2,D1,-,LF,5,deepseek|m2|D1|i5,L,citada,5,NUM,6.0,,,
deepseek|m2|D1|F|8,deepseek,m2,D1,-,FL,8,deepseek|m2|D1|i8,F,citada,5,NUM,4.0,,,
deepseek|m2|D1|F|5,deepseek,m2,D1,-,LF,5,deepseek|m2|D1|i5,F,citada,5,NUM,4.0,,,
deepseek|m2|D1|F|6,deepseek,m2,D1,-,LF,6,deepseek|m2|D1|i6,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|8,deepseek,m2,D1,-,FL,8,deepseek|m2|D1|i8,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|11,deepseek,m2,D1,-,FL,11,deepseek|m2|D1|i11,F,citada,5,NUM,4.0,,,
deepseek|m2|D1|L|4,deepseek,m2,D1,-,FL,4,deepseek|m2|D1|i4,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|12,deepseek,m2,D1,-,FL,12,deepseek|m2|D1|i12,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|10,deepseek,m2,D1,-,LF,10,deepseek|m2|D1|i10,L,citada,5,NUM,4.0,,,
deepseek|m2|D1|L|13,deepseek,m2,D1,-,LF,13,deepseek|m2|D1|i13,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|11,deepseek,m2,D1,-,FL,11,deepseek|m2|D1|i11,L,citada,5,NUM,6.0,,,
deepseek|m2|D1|F|10,deepseek,m2,D1,-,LF,10,deepseek|m2|D1|i10,F,citada,5,NUM,5.0,,,
deepseek|m2|D1|L|12,deepseek,m2,D1,-,FL,12,deepseek|m2|D1|i12,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|13,deepseek,m2,D1,-,LF,13,deepseek|m2|D1|i13,F,citada,5,NUM,5.0,,,
deepseek|m1|D7|rev|14,deepseek,m1,D7,rev,inv,14,,,citada,5,DT,2.0,,,
deepseek|m2|D1|L|14,deepseek,m2,D1,-,LF,14,deepseek|m2|D1|i14,L,citada,5,NUM,5.0,,,
deepseek|m2|D1|F|14,deepseek,m2,D1,-,LF,14,deepseek|m2|D1|i14,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|L|0,deepseek,m2,D2,-,LF,0,deepseek|m2|D2|i0,L,citada,5,NUM,6.0,,,
deepseek|m2|D2|F|1,deepseek,m2,D2,-,FL,1,deepseek|m2|D2|i1,F,citada,5,NUM,3.0,,,
deepseek|m2|D2|F|0,deepseek,m2,D2,-,LF,0,deepseek|m2|D2|i0,F,citada,5,NUM,3.0,,,
deepseek|m2|D2|L|1,deepseek,m2,D2,-,FL,1,deepseek|m2|D2|i1,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|L|2,deepseek,m2,D2,-,LF,2,deepseek|m2|D2|i2,L,citada,5,NUM,6.0,,,
deepseek|m2|D2|L|3,deepseek,m2,D2,-,LF,3,deepseek|m2|D2|i3,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|F|4,deepseek,m2,D2,-,FL,4,deepseek|m2|D2|i4,F,citada,5,NUM,5.0,,,
deepseek|m2|D2|L|5,deepseek,m2,D2,-,LF,5,deepseek|m2|D2|i5,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|F|2,deepseek,m2,D2,-,LF,2,deepseek|m2|D2|i2,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|L|4,deepseek,m2,D2,-,FL,4,deepseek|m2|D2|i4,L,citada,5,NUM,6.0,,,
deepseek|m2|D2|F|3,deepseek,m2,D2,-,LF,3,deepseek|m2|D2|i3,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|F|5,deepseek,m2,D2,-,LF,5,deepseek|m2|D2|i5,F,citada,5,NUM,6.0,,,
deepseek|m2|D2|L|6,deepseek,m2,D2,-,LF,6,deepseek|m2|D2|i6,L,citada,5,NUM,5.0,,,
deepseek|m2|D2|F|7,deepseek,m2,D2,-,FL,7,deepseek|m2|D2|i7,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|L|8,deepseek,m2,D2,-,LF,8,deepseek|m2|D2|i8,L,citada,5,NUM,6.0,,,
deepseek|m2|D2|L|9,deepseek,m2,D2,-,LF,9,deepseek|m2|D2|i9,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|F|6,deepseek,m2,D2,-,LF,6,deepseek|m2|D2|i6,F,citada,5,NUM,3.0,,,
deepseek|m2|D2|L|7,deepseek,m2,D2,-,FL,7,deepseek|m2|D2|i7,L,citada,5,NUM,5.0,,,
deepseek|m2|D2|F|8,deepseek,m2,D2,-,LF,8,deepseek|m2|D2|i8,F,citada,5,NUM,3.0,,,
deepseek|m2|D2|L|10,deepseek,m2,D2,-,LF,10,deepseek|m2|D2|i10,L,citada,5,NUM,6.0,,,
deepseek|m2|D2|F|9,deepseek,m2,D2,-,LF,9,deepseek|m2|D2|i9,F,citada,5,NUM,5.0,,,
deepseek|m2|D2|F|11,deepseek,m2,D2,-,FL,11,deepseek|m2|D2|i11,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|F|10,deepseek,m2,D2,-,LF,10,deepseek|m2|D2|i10,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|L|11,deepseek,m2,D2,-,FL,11,deepseek|m2|D2|i11,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|F|13,deepseek,m2,D2,-,FL,13,deepseek|m2|D2|i13,F,citada,5,NUM,4.0,,,
deepseek|m2|D2|F|14,deepseek,m2,D2,-,FL,14,deepseek|m2|D2|i14,F,citada,5,NUM,3.0,,,
deepseek|m2|D2|L|13,deepseek,m2,D2,-,FL,13,deepseek|m2|D2|i13,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|L|14,deepseek,m2,D2,-,FL,14,deepseek|m2|D2|i14,L,citada,5,NUM,7.0,,,
deepseek|m2|D2|F|12,deepseek,m2,D2,-,FL,12,deepseek|m2|D2|i12,F,citada,5,NUM,0.0,,,
deepseek|m2|D2|L|12,deepseek,m2,D2,-,FL,12,deepseek|m2|D2|i12,L,citada,5,NUM,6.0,,,
deepseek|m2|D3|L|0,deepseek,m2,D3,-,LF,0,deepseek|m2|D3|i0,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|1,deepseek,m2,D3,-,LF,1,deepseek|m2|D3|i1,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|F|0,deepseek,m2,D3,-,LF,0,deepseek|m2|D3|i0,F,citada,5,NUM,4.0,,,
deepseek|m2|D3|F|2,deepseek,m2,D3,-,FL,2,deepseek|m2|D3|i2,F,citada,5,NUM,2.0,,,
deepseek|m2|D3|F|1,deepseek,m2,D3,-,LF,1,deepseek|m2|D3|i1,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|L|2,deepseek,m2,D3,-,FL,2,deepseek|m2|D3|i2,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|3,deepseek,m2,D3,-,LF,3,deepseek|m2|D3|i3,L,citada,5,NUM,6.0,,,
deepseek|m2|D3|F|4,deepseek,m2,D3,-,FL,4,deepseek|m2|D3|i4,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|F|6,deepseek,m2,D3,-,FL,6,deepseek|m2|D3|i6,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|F|3,deepseek,m2,D3,-,LF,3,deepseek|m2|D3|i3,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|F|5,deepseek,m2,D3,-,FL,5,deepseek|m2|D3|i5,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|L|6,deepseek,m2,D3,-,FL,6,deepseek|m2|D3|i6,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|4,deepseek,m2,D3,-,FL,4,deepseek|m2|D3|i4,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|7,deepseek,m2,D3,-,LF,7,deepseek|m2|D3|i7,L,citada,5,NUM,8.0,,,
deepseek|m2|D3|L|5,deepseek,m2,D3,-,FL,5,deepseek|m2|D3|i5,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|8,deepseek,m2,D3,-,LF,8,deepseek|m2|D3|i8,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|9,deepseek,m2,D3,-,LF,9,deepseek|m2|D3|i9,L,citada,5,NUM,8.0,,,
deepseek|m2|D3|F|7,deepseek,m2,D3,-,LF,7,deepseek|m2|D3|i7,F,citada,5,NUM,2.0,,,
deepseek|m2|D3|F|10,deepseek,m2,D3,-,FL,10,deepseek|m2|D3|i10,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|F|8,deepseek,m2,D3,-,LF,8,deepseek|m2|D3|i8,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|F|9,deepseek,m2,D3,-,LF,9,deepseek|m2|D3|i9,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|L|11,deepseek,m2,D3,-,LF,11,deepseek|m2|D3|i11,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|F|13,deepseek,m2,D3,-,FL,13,deepseek|m2|D3|i13,F,citada,5,NUM,5.0,,,
deepseek|m2|D3|F|11,deepseek,m2,D3,-,LF,11,deepseek|m2|D3|i11,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|L|10,deepseek,m2,D3,-,FL,10,deepseek|m2|D3|i10,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|L|12,deepseek,m2,D3,-,LF,12,deepseek|m2|D3|i12,L,citada,5,NUM,8.0,,,
deepseek|m2|D3|L|13,deepseek,m2,D3,-,FL,13,deepseek|m2|D3|i13,L,citada,5,NUM,7.0,,,
deepseek|m2|D3|F|14,deepseek,m2,D3,-,FL,14,deepseek|m2|D3|i14,F,citada,5,NUM,3.0,,,
deepseek|m2|D3|F|12,deepseek,m2,D3,-,LF,12,deepseek|m2|D3|i12,F,citada,5,NUM,5.0,,,
deepseek|m2|D3|L|14,deepseek,m2,D3,-,FL,14,deepseek|m2|D3|i14,L,citada,5,NUM,7.0,,,
deepseek|m2|D4|L|0,deepseek,m2,D4,-,LF,0,deepseek|m2|D4|i0,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|L|1,deepseek,m2,D4,-,LF,1,deepseek|m2|D4|i1,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|2,deepseek,m2,D4,-,FL,2,deepseek|m2|D4|i2,F,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|1,deepseek,m2,D4,-,LF,1,deepseek|m2|D4|i1,F,citada,5,NUM,4.0,,,
deepseek|m2|D4|L|2,deepseek,m2,D4,-,FL,2,deepseek|m2|D4|i2,L,citada,5,NUM,3.0,,,
deepseek|m2|D4|F|0,deepseek,m2,D4,-,LF,0,deepseek|m2|D4|i0,F,citada,5,NUM,5.0,,,
deepseek|m2|D4|F|4,deepseek,m2,D4,-,FL,4,deepseek|m2|D4|i4,F,citada,5,NUM,3.0,,,
deepseek|m2|D4|L|3,deepseek,m2,D4,-,LF,3,deepseek|m2|D4|i3,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|5,deepseek,m2,D4,-,FL,5,deepseek|m2|D4|i5,F,citada,5,NUM,2.0,,,
deepseek|m2|D4|L|4,deepseek,m2,D4,-,FL,4,deepseek|m2|D4|i4,L,citada,5,NUM,3.0,,,
deepseek|m2|D4|F|3,deepseek,m2,D4,-,LF,3,deepseek|m2|D4|i3,F,citada,5,NUM,3.0,,,
deepseek|m2|D4|L|6,deepseek,m2,D4,-,LF,6,deepseek|m2|D4|i6,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|8,deepseek,m2,D4,-,FL,8,deepseek|m2|D4|i8,F,citada,5,NUM,3.0,,,
deepseek|m2|D4|L|5,deepseek,m2,D4,-,FL,5,deepseek|m2|D4|i5,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|L|7,deepseek,m2,D4,-,LF,7,deepseek|m2|D4|i7,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|9,deepseek,m2,D4,-,FL,9,deepseek|m2|D4|i9,F,citada,5,NUM,3.0,,,
deepseek|m2|D4|L|8,deepseek,m2,D4,-,FL,8,deepseek|m2|D4|i8,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|6,deepseek,m2,D4,-,LF,6,deepseek|m2|D4|i6,F,citada,5,NUM,0.0,,,
deepseek|m2|D4|L|9,deepseek,m2,D4,-,FL,9,deepseek|m2|D4|i9,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|12,deepseek,m2,D4,-,FL,12,deepseek|m2|D4|i12,F,citada,5,NUM,2.0,,,
deepseek|m2|D4|F|7,deepseek,m2,D4,-,LF,7,deepseek|m2|D4|i7,F,citada,5,NUM,5.0,,,
deepseek|m2|D4|L|10,deepseek,m2,D4,-,LF,10,deepseek|m2|D4|i10,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|L|11,deepseek,m2,D4,-,LF,11,deepseek|m2|D4|i11,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|L|12,deepseek,m2,D4,-,FL,12,deepseek|m2|D4|i12,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|L|13,deepseek,m2,D4,-,LF,13,deepseek|m2|D4|i13,L,citada,5,NUM,4.0,,,
deepseek|m2|D4|F|11,deepseek,m2,D4,-,LF,11,deepseek|m2|D4|i11,F,citada,5,NUM,3.0,,,
deepseek|m2|D4|F|10,deepseek,m2,D4,-,LF,10,deepseek|m2|D4|i10,F,citada,5,NUM,3.0,,,
deepseek|m2|D4|F|14,deepseek,m2,D4,-,FL,14,deepseek|m2|D4|i14,F,citada,5,NUM,5.0,,,
deepseek|m2|D4|F|13,deepseek,m2,D4,-,LF,13,deepseek|m2|D4|i13,F,citada,5,NUM,2.0,,,
deepseek|m2|D4|L|14,deepseek,m2,D4,-,FL,14,deepseek|m2|D4|i14,L,citada,5,NUM,4.0,,,
deepseek|m2|D5|F|0,deepseek,m2,D5,-,FL,0,deepseek|m2|D5|i0,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|F|1,deepseek,m2,D5,-,FL,1,deepseek|m2|D5|i1,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|L|0,deepseek,m2,D5,-,FL,0,deepseek|m2|D5|i0,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|F|2,deepseek,m2,D5,-,FL,2,deepseek|m2|D5|i2,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|L|1,deepseek,m2,D5,-,FL,1,deepseek|m2|D5|i1,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|L|3,deepseek,m2,D5,-,LF,3,deepseek|m2|D5|i3,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|F|4,deepseek,m2,D5,-,FL,4,deepseek|m2|D5|i4,F,citada,5,NUM,2.0,,,
deepseek|m2|D5|L|2,deepseek,m2,D5,-,FL,2,deepseek|m2|D5|i2,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|L|5,deepseek,m2,D5,-,LF,5,deepseek|m2|D5|i5,L,citada,5,NUM,6.0,,,
deepseek|m2|D5|F|3,deepseek,m2,D5,-,LF,3,deepseek|m2|D5|i3,F,citada,5,NUM,2.0,,,
deepseek|m2|D5|L|4,deepseek,m2,D5,-,FL,4,deepseek|m2|D5|i4,L,citada,5,NUM,8.0,,,
deepseek|m2|D5|L|6,deepseek,m2,D5,-,LF,6,deepseek|m2|D5|i6,L,citada,5,NUM,6.0,,,
deepseek|m2|D5|F|5,deepseek,m2,D5,-,LF,5,deepseek|m2|D5|i5,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|F|7,deepseek,m2,D5,-,FL,7,deepseek|m2|D5|i7,F,citada,5,NUM,0.0,,,
deepseek|m2|D5|L|8,deepseek,m2,D5,-,LF,8,deepseek|m2|D5|i8,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|F|6,deepseek,m2,D5,-,LF,6,deepseek|m2|D5|i6,F,citada,5,NUM,2.0,,,
deepseek|m2|D5|L|7,deepseek,m2,D5,-,FL,7,deepseek|m2|D5|i7,L,citada,5,NUM,6.0,,,
deepseek|m2|D5|L|9,deepseek,m2,D5,-,LF,9,deepseek|m2|D5|i9,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|F|8,deepseek,m2,D5,-,LF,8,deepseek|m2|D5|i8,F,citada,5,NUM,2.0,,,
deepseek|m2|D5|L|10,deepseek,m2,D5,-,LF,10,deepseek|m2|D5|i10,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|F|9,deepseek,m2,D5,-,LF,9,deepseek|m2|D5|i9,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|L|11,deepseek,m2,D5,-,LF,11,deepseek|m2|D5|i11,L,citada,5,NUM,8.0,,,
deepseek|m2|D5|F|12,deepseek,m2,D5,-,FL,12,deepseek|m2|D5|i12,F,citada,5,NUM,3.0,,,
deepseek|m2|D5|F|10,deepseek,m2,D5,-,LF,10,deepseek|m2|D5|i10,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|F|11,deepseek,m2,D5,-,LF,11,deepseek|m2|D5|i11,F,citada,5,NUM,1.0,,,
deepseek|m2|D5|F|13,deepseek,m2,D5,-,FL,13,deepseek|m2|D5|i13,F,citada,5,NUM,0.0,,,
deepseek|m2|D5|L|12,deepseek,m2,D5,-,FL,12,deepseek|m2|D5|i12,L,citada,5,NUM,7.0,,,
deepseek|m2|D5|L|14,deepseek,m2,D5,-,LF,14,deepseek|m2|D5|i14,L,citada,5,NUM,6.0,,,
deepseek|m2|D5|L|13,deepseek,m2,D5,-,FL,13,deepseek|m2|D5|i13,L,citada,5,NUM,5.0,,,
deepseek|m2|D5|F|14,deepseek,m2,D5,-,LF,14,deepseek|m2|D5|i14,F,citada,5,NUM,1.0,,,
deepseek|m2|D6|L|0,deepseek,m2,D6,-,LF,0,deepseek|m2|D6|i0,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|2,deepseek,m2,D6,-,LF,2,deepseek|m2|D6|i2,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|1,deepseek,m2,D6,-,FL,1,deepseek|m2|D6|i1,F,citada,5,NUM,5.0,,,
deepseek|m2|D6|F|0,deepseek,m2,D6,-,LF,0,deepseek|m2|D6|i0,F,citada,5,NUM,2.0,,,
deepseek|m2|D6|L|1,deepseek,m2,D6,-,FL,1,deepseek|m2|D6|i1,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|3,deepseek,m2,D6,-,LF,3,deepseek|m2|D6|i3,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|5,deepseek,m2,D6,-,FL,5,deepseek|m2|D6|i5,F,citada,5,NUM,4.0,,,
deepseek|m2|D6|L|4,deepseek,m2,D6,-,LF,4,deepseek|m2|D6|i4,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|2,deepseek,m2,D6,-,LF,2,deepseek|m2|D6|i2,F,citada,5,NUM,4.0,,,
deepseek|m2|D6|F|3,deepseek,m2,D6,-,LF,3,deepseek|m2|D6|i3,F,citada,5,NUM,5.0,,,
deepseek|m2|D6|L|5,deepseek,m2,D6,-,FL,5,deepseek|m2|D6|i5,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|6,deepseek,m2,D6,-,LF,6,deepseek|m2|D6|i6,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|4,deepseek,m2,D6,-,LF,4,deepseek|m2|D6|i4,F,citada,5,NUM,5.0,,,
deepseek|m2|D6|L|7,deepseek,m2,D6,-,LF,7,deepseek|m2|D6|i7,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|6,deepseek,m2,D6,-,LF,6,deepseek|m2|D6|i6,F,citada,5,NUM,4.0,,,
deepseek|m2|D6|F|9,deepseek,m2,D6,-,FL,9,deepseek|m2|D6|i9,F,citada,5,NUM,4.0,,,
deepseek|m2|D6|F|8,deepseek,m2,D6,-,FL,8,deepseek|m2|D6|i8,F,citada,5,NUM,5.0,,,
deepseek|m2|D6|F|7,deepseek,m2,D6,-,LF,7,deepseek|m2|D6|i7,F,citada,5,NUM,4.0,,,
deepseek|m2|D6|L|8,deepseek,m2,D6,-,FL,8,deepseek|m2|D6|i8,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|10,deepseek,m2,D6,-,LF,10,deepseek|m2|D6|i10,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|9,deepseek,m2,D6,-,FL,9,deepseek|m2|D6|i9,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|11,deepseek,m2,D6,-,LF,11,deepseek|m2|D6|i11,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|12,deepseek,m2,D6,-,FL,12,deepseek|m2|D6|i12,F,citada,5,NUM,2.0,,,
deepseek|m2|D6|F|10,deepseek,m2,D6,-,LF,10,deepseek|m2|D6|i10,F,citada,5,NUM,5.0,,,
deepseek|m2|D6|F|11,deepseek,m2,D6,-,LF,11,deepseek|m2|D6|i11,F,citada,5,NUM,2.0,,,
deepseek|m2|D6|F|13,deepseek,m2,D6,-,FL,13,deepseek|m2|D6|i13,F,citada,5,NUM,2.0,,,
deepseek|m2|D6|L|12,deepseek,m2,D6,-,FL,12,deepseek|m2|D6|i12,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|L|13,deepseek,m2,D6,-,FL,13,deepseek|m2|D6|i13,L,citada,5,NUM,7.0,,,
deepseek|m2|D6|F|14,deepseek,m2,D6,-,FL,14,deepseek|m2|D6|i14,F,citada,5,NUM,2.0,,,
deepseek|m2|D6|L|14,deepseek,m2,D6,-,FL,14,deepseek|m2|D6|i14,L,citada,5,NUM,7.0,,,
deepseek|m2|D7|L|0,deepseek,m2,D7,-,LF,0,deepseek|m2|D7|i0,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|L|1,deepseek,m2,D7,-,LF,1,deepseek|m2|D7|i1,L,citada,5,NUM,8.0,,,
deepseek|m2|D7|F|0,deepseek,m2,D7,-,LF,0,deepseek|m2|D7|i0,F,citada,5,NUM,5.0,,,
deepseek|m2|D7|L|2,deepseek,m2,D7,-,LF,2,deepseek|m2|D7|i2,L,citada,5,NUM,8.0,,,
